time	UnixTime	FPS	HeadPos	HeadRot	Valid	GazeOrigin	GazeDir	Conf	FixPoint	LBlink	RBlink	LPupil	RPupil	LOrigin	LDir	ROrigin	RDir	HitPos	HitName															
2.344922	1765269698.648	101.741798	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.356884	1765269698.66	76.113358	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.368444	1765269698.672	93.233139	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.379317	1765269698.683	92.410324	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.388793	1765269698.692	94.252502	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.399162	1765269698.703	96.624893	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.409487	1765269698.713	97.090195	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.418875	1765269698.722	107.906288	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.429499	1765269698.732	96.060555	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.44058	1765269698.744	91.04982	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.450572	1765269698.753	99.998978	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.459582	1765269698.762	102.977058	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.469692	1765269698.773	112.446747	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.478415	1765269698.781	99.999985	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.490311	1765269698.793	99.096275	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.499964	1765269698.803	93.174049	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
2.509764	1765269698.813	104.506317	-236.272671,157.620151,126.746216	0.01719,-0.031448,-0.012237,0.999283	T	-236.272671,157.620151,126.746216	0.936507,0.023233,-0.349879	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	78.183041,165.415872,9.264419	StaticMeshActor_1	
