	time	UnixTime	FPS	HeadPos	HeadRot	Valid	GazeOrigin	GazeDir	Conf	FixPoint	LBlink	RBlink	LPupil	RPupil	LOrigin	LDir	ROrigin	RDir	HitPos	HitName	Unnamed: 20	head_pose_x	head_pose_y	head_pose_z	head_rot_x	head_rot_y	head_rot_z	head_rot_w	et_x	et_y	et_z	class_disp	diff	newFixation	fixationIdx
1	0.013707999999999831	1765269357.179	78.255844	-263.439281,163.326788,122.505226	-0.038737,0.033706,0.118073,0.991676	T	-263.439281,163.326788,122.505234	0.978029,0.030313,-0.206255	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	82.887505,174.054716,49.466688	StaticMeshActor_1		-263.439281	163.326788	122.505234	-0.038737	0.033706	0.118073	0.991676	82.887505	174.054716	49.466688	1	0	0	0.0
2	0.027805999999999997	1765269357.194	73.044952	-263.489898,163.407382,122.406937	-0.037884,0.036705,0.118872,0.991507	T	-263.489898,163.407383,122.406937	0.976685,0.031831,-0.212305	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	83.264917,174.702435,47.02948	StaticMeshActor_1		-263.489898	163.407383	122.406937	-0.037884	0.036705	0.118872	0.991507	83.264917	174.702435	47.02948	1	0	0	0.0
3	0.04207799999999984	1765269357.208	66.732506	-263.521465,163.485978,122.377922	-0.038824,0.03829,0.121318,0.991115	T	-263.521465,163.485978,122.377922	0.976556,0.036641,-0.21212	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	84.299718,176.530313,46.824451	StaticMeshActor_1		-263.521465	163.485978	122.377922	-0.038824	0.03829	0.121318	0.991115	84.299718	176.530313	46.824451	1	0	0	0.0
4	0.05575599999999992	1765269357.222	73.295502	-263.541257,163.659713,122.412621	-0.038247,0.038499,0.123259,0.99089	T	-263.541258,163.659713,122.412621	0.976255,0.040652,-0.212778	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	85.232938,178.176746,46.393878	StaticMeshActor_1		-263.541258	163.659713	122.412621	-0.038247	0.038499	0.123259	0.99089	85.232938	178.176746	46.393878	1	0	0	0.0
5	0.06979399999999991	1765269357.236	73.805634	-263.558585,163.860468,122.458138	-0.035443,0.037793,0.124689,0.990842	T	-263.558585,163.860468,122.458138	0.976266,0.044511,-0.21195	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	86.149674,179.798602,46.533193	StaticMeshActor_1		-263.558585	163.860468	122.458138	-0.035443	0.037793	0.124689	0.990842	86.149674	179.798602	46.533193	1	0	0	0.0
6	0.08385199999999982	1765269357.249	74.065849	-263.559282,164.100392,122.5112	-0.029827,0.035054,0.12561,0.991011	T	-263.559281,164.100391,122.5112	0.977028,0.048522,-0.207514	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	87.110521,181.509291,48.028848	StaticMeshActor_1		-263.559281	164.100391	122.5112	-0.029827	0.035054	0.12561	0.991011	87.110521	181.509291	48.028848	1	0	0	0.0
7	0.09819199999999983	1765269357.264	69.017883	-263.568995,164.264578,122.502983	-0.026034,0.032759,0.126993,0.991021	T	-263.570492,164.254301,122.497917	0.977754,0.052757,-0.203012	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	88.07253,183.221656,49.483566	StaticMeshActor_1		-263.570492	164.254301	122.497917	-0.026034	0.032759	0.126993	0.991021	88.07253	183.221656	49.483566	1	0	0	0.0
8	0.11198599999999992	1765269357.278	70.047134	-263.583717,164.36984,122.497871	-0.023387,0.031236,0.127801,0.991032	T	-263.583717,164.369839,122.497871	0.984637,0.042107,-0.16946	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	85.798613,179.304569,62.364864	StaticMeshActor_1		-263.583717	164.369839	122.497871	-0.023387	0.031236	0.127801	0.991032	85.798613	179.304569	62.364864	1	0	0	0.0
9	0.125826	1765269357.292	69.777832	-263.590592,164.470597,122.528564	-0.021784,0.029789,0.127361,0.99117	T	-263.590592,164.470598,122.528564	0.985095,0.041774,-0.166863	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	85.780199,179.279873,63.34683	StaticMeshActor_1		-263.590592	164.470598	122.528564	-0.021784	0.029789	0.127361	0.99117	85.780199	179.279873	63.34683	1	0	0	0.0
10	0.14047199999999993	1765269357.307	73.405273	-263.58356,164.557158,122.560165	-0.021284,0.027133,0.125336,0.991515	T	-263.584458,164.553268,122.56321	0.986729,0.030619,-0.159462	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	83.525335,175.318363,66.465211	StaticMeshActor_1		-263.584458	164.553268	122.56321	-0.021284	0.027133	0.125336	0.991515	83.525335	175.318363	66.465211	1	0	0	0.0
11	0.15371199999999985	1765269357.32	67.413605	-263.585056,164.629616,122.591988	-0.022112,0.025106,0.12339,0.991794	T	-263.585055,164.629616,122.591988	0.987469,0.027345,-0.155424	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	82.895929,174.218303,68.054322	StaticMeshActor_1		-263.585055	164.629616	122.591988	-0.022112	0.025106	0.12339	0.991794	82.895929	174.218303	68.054322	1	0	0	0.0
12	0.1675749999999998	1765269357.333	75.110039	-263.584265,164.72698,122.594872	-0.024928,0.023199,0.122027,0.991942	T	-263.584264,164.72698,122.594872	0.988231,0.024068,-0.151066	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	82.28098,173.144481,69.721168	StaticMeshActor_1		-263.584264	164.72698	122.594872	-0.024928	0.023199	0.122027	0.991942	82.28098	173.144481	69.721168	1	0	0	0.0
13	0.1816129999999998	1765269357.348	66.692902	-263.596336,164.855846,122.59182	-0.02629,0.021675,0.121631,0.99199	T	-263.59759,164.858643,122.593346	0.988559,0.021597,-0.14928	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	55.179723,171.817315,74.452803	StaticMeshActor_1		-263.59759	164.858643	122.593346	-0.02629	0.021675	0.121631	0.99199	55.179723	171.817315	74.452803	1	0	0	0.0
14	0.19533099999999992	1765269357.361	78.52684	-263.593299,165.005934,122.576096	-0.026051,0.020261,0.120936,0.992112	T	-263.593299,165.005933,122.576096	0.989012,0.020422,-0.146418	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	53.131927,171.540594,75.68379	StaticMeshActor_1		-263.593299	165.005933	122.576096	-0.026051	0.020261	0.120936	0.992112	53.131927	171.540594	75.68379	1	0	0	0.0
15	0.20883299999999982	1765269357.375	69.847519	-263.578537,165.098097,122.534813	-0.025133,0.018126,0.120917,0.992179	T	-263.578537,165.098097,122.534813	0.989335,0.019776,-0.144309	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	51.917624,171.399098,76.512276	StaticMeshActor_1		-263.578537	165.098097	122.534813	-0.025133	0.018126	0.120917	0.992179	51.917624	171.399098	76.512276	1	0	0	0.0
16	0.2232559999999999	1765269357.389	80.444054	-263.553163,165.147591,122.488258	-0.023586,0.016913,0.120426,0.992298	T	-263.54803,165.136819,122.49144	0.989621,0.019161,-0.142417	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	50.59373,171.213832,77.280293	StaticMeshActor_1		-263.54803	165.136819	122.49144	-0.023586	0.016913	0.120426	0.992298	50.59373	171.213832	77.280293	1	0	0	0.0
17	0.23674699999999982	1765269357.401	67.534721	-263.484761,165.154674,122.51062	-0.021742,0.015996,0.118373,0.992602	T	-263.484761,165.154674,122.510612	0.989932,0.015685,-0.140669	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	45.138554,170.039529,78.652865	StaticMeshActor_1		-263.484761	165.154674	122.510612	-0.021742	0.015996	0.118373	0.992602	45.138554	170.039529	78.652865	1	0	0	0.0
18	0.2506839999999999	1765269357.417	76.680641	-263.41141,165.139655,122.583366	-0.020553,0.014583,0.114712,0.993079	T	-263.411409,165.139655,122.583366	0.990042,0.008466,-0.140517	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	36.729296,167.700996,79.981693	StaticMeshActor_1		-263.411409	165.139655	122.583366	-0.020553	0.014583	0.114712	0.993079	36.729296	167.700996	79.981693	1	0	0	0.0
19	0.26535399999999987	1765269357.431	70.801964	-263.357313,165.129279,122.585976	-0.02004,0.012586,0.110641,0.993579	T	-263.357313,165.129279,122.585976	0.990637,0.000601,-0.136519	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	36.821252,165.306395,81.215967	StaticMeshActor_1		-263.357313	165.129279	122.585976	-0.02004	0.012586	0.110641	0.993579	36.821252	165.306395	81.215967	1	0	0	0.0
20	0.2790079999999999	1765269357.444	67.107338	-263.309702,165.091478,122.533737	-0.019126,0.0113,0.10556,0.994165	T	-263.29632,165.084153,122.522316	0.990691,-0.009369,-0.135805	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	35.833659,162.25042,81.514531	StaticMeshActor_1		-263.29632	165.084153	122.522316	-0.019126	0.0113	0.10556	0.994165	35.833659	162.25042	81.514531	1	0	0	0.0
21	0.29306999999999994	1765269357.459	73.342278	-263.241441,165.044055,122.466789	-0.017203,0.011006,0.100318,0.994746	T	-263.241441,165.044055,122.466789	0.990628,-0.018739,-0.135294	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	35.269173,159.39257,81.695509	StaticMeshActor_1		-263.241441	165.044055	122.466789	-0.017203	0.011006	0.100318	0.994746	35.269173	159.39257	81.695509	1	0	0	0.0
22	0.30666499999999997	1765269357.472	71.764343	-263.198887,164.969326,122.452721	-0.017078,0.011575,0.093977,0.995361	T	-263.198887,164.969327,122.452721	0.989868,-0.031021,-0.138558	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	34.477519,155.635867,80.782473	StaticMeshActor_1		-263.198887	164.969327	122.452721	-0.017078	0.011575	0.093977	0.995361	34.477519	155.635867	80.782473	1	0	0	0.0
23	0.32064800000000004	1765269357.487	73.034279	-263.116349,164.893684,122.461845	-0.018309,0.01145,0.088753,0.99582	T	-263.116348,164.893684,122.461845	0.989581,-0.041717,-0.137805	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	34.21003,152.355002,81.054924	StaticMeshActor_1		-263.116348	164.893684	122.461845	-0.018309	0.01145	0.088753	0.99582	34.21003	152.355002	81.054924	1	0	0	0.0
24	0.33437499999999987	1765269357.499	71.039368	-263.02318,164.866107,122.46579	-0.019501,0.010792,0.083819,0.996232	T	-263.02318,164.866106,122.46579	0.989355,-0.051783,-0.136	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	34.086151,149.3108,81.621504	StaticMeshActor_1		-263.02318	164.866106	122.46579	-0.019501	0.010792	0.083819	0.996232	34.086151	149.3108	81.621504	1	0	0	0.0
25	0.34875999999999974	1765269357.514	73.466751	-262.929185,164.854913,122.449829	-0.020195,0.009789,0.079312,0.996597	T	-262.947851,164.855131,122.45182	0.989184,-0.060565,-0.133591	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	34.066805,146.66541,82.336742	StaticMeshActor_1		-262.947851	164.855131	122.45182	-0.020195	0.009789	0.079312	0.996597	34.066805	146.66541	82.336742	1	0	0	0.0
26	0.3626609999999999	1765269357.528	69.430466	-262.865142,164.852223,122.415688	-0.019693,0.009002,0.075628,0.996901	T	-262.875214,164.854457,122.419754	0.98889,-0.067572,-0.1324	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	33.960487,144.566796,82.674544	StaticMeshActor_1		-262.875214	164.854457	122.419754	-0.019693	0.009002	0.075628	0.996901	33.960487	144.566796	82.674544	1	0	0	0.0
27	0.37661900000000004	1765269357.543	71.692299	-262.827391,164.831457,122.376167	-0.018067,0.00951,0.072389,0.997168	T	-262.827391,164.831457,122.376167	0.987782,-0.027977,-0.153313	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	32.866011,156.451792,76.479399	StaticMeshActor_1		-262.827391	164.831457	122.376167	-0.018067	0.00951	0.072389	0.997168	32.866011	156.451792	76.479399	1	0	0	0.0
28	0.3904279999999998	1765269357.557	72.558418	-262.792876,164.774383,122.356689	-0.016817,0.010483,0.069009,0.997419	T	-262.792876,164.774383,122.356689	0.987261,-0.034373,-0.155354	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	32.492735,154.488763,75.888541	StaticMeshActor_1		-262.792876	164.774383	122.356689	-0.016817	0.010483	0.069009	0.997419	32.492735	154.488763	75.888541	1	0	0	0.0
29	0.4041840000000001	1765269357.569	72.294556	-262.753352,164.71161,122.346458	-0.015392,0.011757,0.065273,0.997679	T	-262.754148,164.712849,122.344986	0.986519,-0.041673,-0.15825	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	32.110544,152.252431,75.042573	StaticMeshActor_1		-262.754148	164.712849	122.344986	-0.015392	0.011757	0.065273	0.997679	32.110544	152.252431	75.042573	1	0	0	0.0
30	0.4179729999999997	1765269357.584	71.446434	-262.700306,164.699509,122.325806	-0.011485,0.011856,0.059977,0.998063	T	-262.700306,164.699509,122.325806	0.985987,-0.050778,-0.158908	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	31.645979,149.536325,74.88469	StaticMeshActor_1		-262.700306	164.699509	122.325806	-0.011485	0.011856	0.059977	0.998063	31.645979	149.536325	74.88469	1	0	0	0.0
31	0.432075	1765269357.598	68.139854	-262.623574,164.690451,122.322609	-0.008421,0.010618,0.054851,0.998403	T	-262.623574,164.690451,122.322609	0.985767,-0.059979,-0.157051	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	31.366158,146.798285,75.482133	StaticMeshActor_1		-262.623574	164.690451	122.322609	-0.008421	0.010618	0.054851	0.998403	31.366158	146.798285	75.482133	1	0	0	0.0
32	0.44552100000000006	1765269357.611	77.434143	-262.561063,164.674769,122.362778	-0.006856,0.007683,0.050108,0.998691	T	-262.561064,164.67477,122.362778	0.98658,-0.028674,-0.160739	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	32.766793,156.086729,74.244016	StaticMeshActor_1		-262.561064	164.67477	122.362778	-0.006856	0.007683	0.050108	0.998691	32.766793	156.086729	74.244016	1	0	0	0.0
33	0.45991499999999985	1765269357.625	75.045212	-262.57163,164.650318,122.335197	-0.007283,0.007099,0.046325,0.998875	T	-262.57163,164.650318,122.335197	0.986537,-0.036269,-0.159465	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	32.375836,153.802235,74.657219	StaticMeshActor_1		-262.57163	164.650318	122.335197	-0.007283	0.007099	0.046325	0.998875	32.375836	153.802235	74.657219	1	0	0	0.0
34	0.4738849999999999	1765269357.639	68.978828	-262.605573,164.629062,122.167572	-0.008482,0.008489,0.042886,0.999008	T	-262.605573,164.629062,122.167572	0.985843,-0.043472,-0.161939	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	32.005174,151.633132,73.770983	StaticMeshActor_1		-262.605573	164.629062	122.167572	-0.008482	0.008489	0.042886	0.999008	32.005174	151.633132	73.770983	1	0	0	0.0
35	0.4875799999999997	1765269357.653	71.871613	-262.679485,164.589909,121.966385	-0.007421,0.012162,0.03839,0.999161	T	-262.685591,164.587321,121.966621	0.984033,-0.052413,-0.170092	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	31.540689,148.911191,71.106661	StaticMeshActor_1		-262.685591	164.587321	121.966621	-0.007421	0.012162	0.03839	0.999161	31.540689	148.911191	71.106661	1	0	0	0.0
36	0.5023120000000001	1765269357.668	71.879356	-262.731269,164.494822,121.816429	-0.001333,0.016339,0.030835,0.99939	T	-262.731269,164.494822,121.816429	0.98178,-0.065164,-0.178498	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	30.873288,145.002985,68.433898	StaticMeshActor_1		-262.731269	164.494822	121.816429	-0.001333	0.016339	0.030835	0.99939	30.873288	145.002985	68.433898	1	0	0	0.0
37	0.5156529999999997	1765269357.681	67.471375	-262.724591,164.392444,121.772301	0.006721,0.017942,0.019851,0.999619	T	-262.724591,164.392445,121.772301	0.980099,-0.094363,-0.17465	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	29.378004,136.265074,69.718587	StaticMeshActor_1		-262.724591	164.392445	121.772301	0.006721	0.017942	0.019851	0.999619	29.378004	136.265074	69.718587	1	0	0	0.0
38	0.529237	1765269357.694	75.577812	-262.721324,164.26282,121.796288	0.012797,0.017239,0.008252,0.999735	T	-262.700668,164.257228,121.846786	0.977526,-0.116751,-0.175533	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	28.221983,129.506956,69.604104	StaticMeshActor_1		-262.700668	164.257228	121.846786	0.012797	0.017239	0.008252	0.999735	28.221983	129.506956	69.604104	1	0	0	0.0
39	0.5436089999999998	1765269357.709	73.636604	-262.604138,164.12663,121.813095	0.011497,0.011408,-0.004287,0.99986	T	-262.601827,164.111752,121.840057	0.976621,-0.140359,-0.16282	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	27.758306,122.377873,73.429464	StaticMeshActor_1		-262.601827	164.111752	121.840057	0.011497	0.011408	-0.004287	0.99986	27.758306	122.377873	73.429464	1	0	0	0.0
40	0.5577909999999997	1765269357.724	68.760666	-262.595746,163.976216,121.820953	0.006892,0.007032,-0.012723,0.999871	T	-262.595746,163.976216,121.820953	0.975357,-0.158298,-0.153687	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-13.278549,123.50955,82.53408	StaticMeshActor_1		-262.595746	163.976216	121.820953	0.006892	0.007032	-0.012723	0.999871	-13.278549	123.50955	82.53408	1	0	0	0.0
41	0.5713250000000001	1765269357.737	68.240753	-262.54512,163.901068,121.648254	0.002867,0.002333,-0.020964,0.999773	T	-262.547356,163.907196,121.635796	0.973972,-0.175534,-0.143414	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-16.205491,119.50738,85.360802	StaticMeshActor_1		-262.547356	163.907196	121.635796	0.002867	0.002333	-0.020964	0.999773	-16.205491	119.50738	85.360802	1	0	0	0.0
42	0.5849909999999998	1765269357.75	74.625191	-262.556155,163.821788,121.457542	0.001726,0.001844,-0.029513,0.999561	T	-262.556155,163.821788,121.457542	0.974418,-0.195469,-0.110916	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-19.134705,114.988478,93.747128	StaticMeshActor_1		-262.556155	163.821788	121.457542	0.001726	0.001844	-0.029513	0.999561	-19.134705	114.988478	93.747128	1	0	0	0.0
43	0.5992109999999997	1765269357.765	77.362267	-262.561137,163.684542,121.237625	0.003756,0.003526,-0.037687,0.999276	T	-262.561137,163.684542,121.237625	0.970724,-0.210914,-0.114935	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-22.002738,111.414698,92.752966	StaticMeshActor_1		-262.561137	163.684542	121.237625	0.003756	0.003526	-0.037687	0.999276	-22.002738	111.414698	92.752966	1	0	0	0.0
44	0.6129439999999999	1765269357.778	70.806488	-262.602144,163.50621,121.053253	0.009995,0.007513,-0.047979,0.99877	T	-262.602144,163.50621,121.053253	0.982858,-0.102557,-0.153206	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	29.783329,132.993061,75.474533	StaticMeshActor_1		-262.602144	163.50621	121.053253	0.009995	0.007513	-0.047979	0.99877	29.783329	132.993061	75.474533	1	0	0	0.0
45	0.6276499999999998	1765269357.793	72.230843	-262.604111,163.349333,120.923462	0.020355,0.009911,-0.063813,0.997705	T	-262.604111,163.349333,120.923462	0.978501,-0.130546,-0.159668	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	28.035382,124.56997,73.495646	StaticMeshActor_1		-262.604111	163.349333	120.923462	0.020355	0.009911	-0.063813	0.997705	28.035382	124.56997	73.495646	1	0	0	0.0
46	0.6414669999999998	1765269357.808	65.518341	-262.610154,163.160211,120.804642	0.028645,0.010071,-0.080283,0.99631	T	-262.610388,163.15561,120.813202	0.980406,-0.126277,-0.151189	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	29.076025,125.582406,75.829745	StaticMeshActor_1		-262.610388	163.15561	120.813202	0.028645	0.010071	-0.080283	0.99631	29.076025	125.582406	75.829745	1	0	0	0.0
47	0.6556529999999998	1765269357.821	73.312172	-262.613272,162.942504,120.693741	0.03265,0.008298,-0.098255,0.994591	T	-262.613272,162.942504,120.693741	0.975865,-0.159215,-0.149461	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-14.13909,122.400283,82.635891	StaticMeshActor_1		-262.613272	162.942504	120.693741	0.03265	0.008298	-0.098255	0.994591	-14.13909	122.400283	82.635891	1	0	0	0.0
48	0.670269	1765269357.836	69.852898	-262.624093,162.73249,120.589973	0.032328,0.006397,-0.114043,0.992929	T	-262.62471,162.730384,120.593437	0.97067,-0.190754,-0.146329	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-19.821506,115.012512,83.988813	StaticMeshActor_1		-262.62471	162.730384	120.593437	0.032328	0.006397	-0.114043	0.992929	-19.821506	115.012512	83.988813	1	0	0	0.0
49	0.6831639999999999	1765269357.849	69.694191	-262.648246,162.516985,120.518936	0.030468,0.004472,-0.129727,0.991071	T	-262.648245,162.516985,120.518936	0.979874,-0.16337,-0.114708	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-14.487364,121.139087,91.465997	StaticMeshActor_1		-262.648245	162.516985	120.518936	0.030468	0.004472	-0.129727	0.991071	-14.487364	121.139087	91.465997	1	0	0	0.0
50	0.6974309999999997	1765269357.862	76.581413	-262.636899,162.368026,120.472321	0.030992,0.003096,-0.147339,0.988595	T	-262.636899,162.368026,120.472321	0.973632,-0.198111,-0.113103	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-20.685687,113.134031,92.363471	StaticMeshActor_1		-262.636899	162.368026	120.472321	0.030992	0.003096	-0.147339	0.988595	-20.685687	113.134031	92.363471	1	0	0	0.0
51	0.710958	1765269357.877	66.418243	-262.614565,162.222733,120.47905	0.032077,0.00074,-0.16499,0.985773	T	-262.607941,162.232235,120.493042	0.966237,-0.233374,-0.109186	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-26.73927,105.260673,93.837395	StaticMeshActor_1		-262.607941	162.232235	120.493042	0.032077	0.00074	-0.16499	0.985773	-26.73927	105.260673	93.837395	1	0	0	0.0
52	0.7246619999999997	1765269357.89	78.209946	-262.601693,162.082381,120.515762	0.032579,-0.002538,-0.181555,0.982838	T	-262.601693,162.082381,120.515762	0.958498,-0.265317,-0.104345	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-30.542229,97.844956,95.250923	StaticMeshActor_1		-262.601693	162.082381	120.515762	0.032579	-0.002538	-0.181555	0.982838	-30.542229	97.844956	95.250923	1	0	0	0.0
53	0.7389719999999997	1765269357.904	70.377937	-262.637036,161.953765,120.461861	0.031794,-0.00586,-0.196399,0.979991	T	-262.646443,161.954581,120.449997	0.950607,-0.2943,-0.098662	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-28.702851,89.525578,96.167056	StaticMeshActor_1		-262.646443	161.954581	120.449997	0.031794	-0.00586	-0.196399	0.979991	-28.702851	89.525578	96.167056	1	0	0	0.0
